Empresa;Família;Modelo;OPC;Chassi;Placa;Veículo;Estado Placa;Ano;Cor;NF Número;Valor Compra;Custo Operacional;Preço Público/Venda;Custo Valor Compra;NF Compra;Empresa Compra;Valor Agregado;KM;Opcionais;Data Chegada;Dias Estoque;Data Emissão;Situação;Valor Escrito;Valor Escrito2;Valor Escrito3;Combustível;Avaliação Usado;Em Trânsito;Pago;Data Pagamento;Estoque;Flag Proposta;Flag Pedido;Flag Bloqueio;Flag Reserva;NTI Valor;Tipo Faturamento;Valores Agregados;Pis/Fin;ICMS Valor Venda;Valor HoldBack;Nr. Renavam;Promoção;Custo Venda;Localização;Floor;Tipo Transmissão
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB103247;;110888;;2026/2027;BRANCO SUMMIT;3047763;123201,8;0;172390;123201,8;167726;PEDRAGON MANAUS;1848,03;1;(691) PDJ, (693) UE1, (706) RGE;  /  /     ;54;19/06/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125049,83;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB103254;;110889;;2026/2027;BRANCO SUMMIT;3047764;123201,8;0;172390;123201,8;167727;PEDRAGON MANAUS;1848,03;1;(691) PDJ, (693) UE1, (706) RGE;  /  /     ;54;19/06/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125049,83;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB116659;;110787;;2026/2027;PRETO OURO NEGRO;3047433;123916,64;0;173390;123916,64;166856;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;55;18/06/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125775,39;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104289;;107673;;2026/2027;PRETO OURO NEGRO;3034004;123916,64;0;173390;123916,64;136269;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;93;11/05/2026 00:00;Pedido;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Sim;Sim;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125775,39;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104295;;107674;;2026/2027;PRETO OURO NEGRO;3034005;123916,64;0;173390;123916,64;136270;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;93;11/05/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125775,39;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104194;;107818;;2026/2027;PRETO OURO NEGRO;3034691;123916,64;0;173390;123916,64;137254;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;92;12/05/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125775,39;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104201;;107819;;2026/2027;PRETO OURO NEGRO;3034692;123916,64;0;173390;123916,64;137255;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;05/08/2026;92;12/05/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125775,39;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104296;;107820;;2026/2027;PRETO OURO NEGRO;3034698;123916,64;0;173390;123916,64;137256;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;92;12/05/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125775,39;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104302;;107821;;2026/2027;PRETO OURO NEGRO;3034699;123916,64;0;173390;123916,64;137257;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;92;12/05/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125775,39;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117442;;111497;;2026/2027;PRETO OURO NEGRO;3050222;123916,64;0;173390;123916,64;171506;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;48;25/06/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125775,39;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117573;;111498;;2026/2027;CINZA AMBAR;3050224;123916,64;0;173390;123916,64;171507;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;48;25/06/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125775,39;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB122109;;111638;;2026/2027;VERMELHO SCARLET;3050828;122486,96;0;171390;122486,96;172904;PEDRAGON MANAUS;1837,3;1;(693) UE1, (706) RGE;  /  /     ;47;26/06/2026 00:00;Pedido;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Sim;Sim;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;124324,26;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB122116;;111639;;2026/2027;VERMELHO SCARLET;3050829;122486,96;0;171390;122486,96;172905;PEDRAGON MANAUS;1837,3;1;(693) UE1, (706) RGE;  /  /     ;47;26/06/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;124324,26;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB122122;;111640;;2026/2027;VERMELHO SCARLET;3050830;122486,96;0;171390;122486,96;172906;PEDRAGON MANAUS;1837,3;1;(693) UE1, (706) RGE;  /  /     ;47;26/06/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;124324,26;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB104254;;111636;;2026/2027;PRETO OURO NEGRO;3050858;123916,64;0;173390;123916,64;172908;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;47;26/06/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125775,39;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB117521;;110898;;2026/2027;PRETO OURO NEGRO;3047775;123916,64;0;173390;123916,64;167738;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;  /  /     ;54;19/06/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125775,39;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB103281;;110890;;2026/2027;BRANCO SUMMIT;3047980;123201,8;0;172390;123201,8;167760;PEDRAGON MANAUS;1848,03;1;(691) PDJ, (693) UE1, (706) RGE;  /  /     ;54;19/06/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125049,83;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB103226;;111357;;2026/2027;BRANCO SUMMIT;3049456;123201,8;0;172390;123201,8;170525;PEDRAGON MANAUS;1848,03;1;(691) PDJ, (693) UE1, (706) RGE;  /  /     ;49;24/06/2026 00:00;;;PEDRAGON MANAUS;200955;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125049,83;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA RS RGE;RGE;9BGED43T0VB116666;;110788;;2026/2027;PRETO OURO NEGRO;3047434;123916,64;0;173390;123916,64;166857;PEDRAGON MANAUS;1858,75;1;(690) PDB, (693) UE1, (706) RGE;27/07/2026;55;18/06/2026 00:00;;;PEDRAGON MANAUS FLORES;200955;ALCO/GASOL;0;;;  /  /     ;VD - VEICULO NOVO EM DEMONSTRACAO;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200955;0;125775,39;PEDRAGON MANAUS FLORES;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB105321;        ;107809;;2026/2027;PRETO OURO NEGRO;3034710;118771,08;0;166190;118771,08;137262;PEDRAGON MANAUS;1781,57;1;(690) PDB, (693) UE1, (705) RFE;14/07/2026;92;12/05/2026 00:00;;"VEICULO PAGO - CANCELAMENTO SEM GRAVAME
PODE VENDER
";PEDRAGON MANAUS;200859;ALCO/GASOL;0;;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;120552,65;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB111626;;111351;;2026/2027;BRANCO SUMMIT;3049461;118056,25;0;165190;118056,25;170526;PEDRAGON MANAUS;1770,84;1;(691) PDJ, (693) UE1, (705) RFE;  /  /     ;49;24/06/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;119827,09;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB113584;;111354;;2026/2027;AZUL BOREAL;3049475;118771,08;0;166190;118771,08;170540;PEDRAGON MANAUS;1781,57;1;(690) PDB, (693) UE1, (705) RFE;  /  /     ;49;24/06/2026 00:00;;RAFA 05.08;GUSTAVO;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;120552,65;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB119616;;111356;;2026/2027;BRANCO SUMMIT;3049477;118056,25;0;165190;118056,25;170542;PEDRAGON MANAUS;1770,84;1;(691) PDJ, (693) UE1, (705) RFE;  /  /     ;49;24/06/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;119827,09;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB112995;;111353;;2026/2027;PRETO OURO NEGRO;3049467;118771,08;0;166190;118771,08;170532;PEDRAGON MANAUS;1781,57;1;(690) PDB, (693) UE1, (705) RFE;  /  /     ;49;24/06/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;120552,65;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB118240;;110885;;2026/2027;PRATA SHARK;3047781;118771,08;0;166190;118771,08;167744;PEDRAGON MANAUS;1781,57;1;(690) PDB, (693) UE1, (705) RFE;  /  /     ;54;19/06/2026 00:00;Pedido;gustavo;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Sim;Sim;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;120552,65;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB117486;;110879;;2026/2027;PRETO OURO NEGRO;3047773;118771,08;0;166190;118771,08;167736;PEDRAGON MANAUS;1781,57;1;(690) PDB, (693) UE1, (705) RFE;  /  /     ;54;19/06/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;120552,65;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB105493;;111633;;2026/2027;PRETO OURO NEGRO;3050824;118771,08;0;166190;118771,08;172901;PEDRAGON MANAUS;1781,57;1;(690) PDB, (693) UE1, (705) RFE;  /  /     ;47;26/06/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;120552,65;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB113003;;111495;;2026/2027;PRETO OURO NEGRO;3050218;118771,08;0;166190;118771,08;171504;PEDRAGON MANAUS;1781,57;1;(690) PDB, (693) UE1, (705) RFE;  /  /     ;48;25/06/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;120552,65;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB121257;;111634;;2026/2027;CINZA AMBAR;3050427;118771,08;0;166190;118771,08;172895;PEDRAGON MANAUS;1781,57;1;(690) PDB, (693) UE1, (705) RFE;  /  /     ;47;26/06/2026 00:00;Pedido;thay;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Sim;Sim;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;120552,65;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB111649;        ;108931;;2026/2027;BRANCO SUMMIT;3039252;118056,25;0;165190;118056,25;148600;PEDRAGON MANAUS;1770,84;1;(691) PDJ, (693) UE1, (705) RFE;  /  /     ;78;26/05/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;119827,09;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB111650;        ;108932;;2026/2027;BRANCO SUMMIT;3039253;118056,25;0;165190;118056,25;148601;PEDRAGON MANAUS;1770,84;1;(691) PDJ, (693) UE1, (705) RFE;  /  /     ;78;26/05/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;119827,09;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB111655;        ;108933;;2026/2027;BRANCO SUMMIT;3039254;118056,25;0;165190;118056,25;148602;PEDRAGON MANAUS;1770,84;1;(691) PDJ, (693) UE1, (705) RFE;  /  /     ;78;26/05/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;119827,09;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB111656;        ;108934;;2026/2027;BRANCO SUMMIT;3039255;118056,25;0;165190;118056,25;148603;PEDRAGON MANAUS;1770,84;1;(691) PDJ, (693) UE1, (705) RFE;  /  /     ;78;26/05/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;119827,09;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB106279;;107814;;2026/2027;BRANCO SUMMIT;3034717;118056,25;0;165190;118056,25;137267;PEDRAGON MANAUS;1770,84;1;(691) PDJ, (693) UE1, (705) RFE;  /  /     ;92;12/05/2026 00:00;Pedido;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Sim;Sim;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;119827,09;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB106252;;107895;;2026/2027;BRANCO SUMMIT;3034886;118056,25;0;165190;118056,25;138224;PEDRAGON MANAUS;1770,84;1;(691) PDJ, (693) UE1, (705) RFE;  /  /     ;91;13/05/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;119827,09;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB106257;;107896;;2026/2027;BRANCO SUMMIT;3034887;118056,25;0;165190;118056,25;138225;PEDRAGON MANAUS;1770,84;1;(691) PDJ, (693) UE1, (705) RFE;  /  /     ;91;13/05/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;119827,09;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB107256;;107897;;2026/2027;BRANCO SUMMIT;3034888;118056,25;0;165190;118056,25;138226;PEDRAGON MANAUS;1770,84;1;(691) PDJ, (693) UE1, (705) RFE;  /  /     ;91;13/05/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;119827,09;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB113690;;110782;;2026/2027;PRETO OURO NEGRO;3047428;118771,08;0;166190;118771,08;166853;PEDRAGON MANAUS;1781,57;1;(690) PDB, (693) UE1, (705) RFE;  /  /     ;55;18/06/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;120552,65;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB103380;;110875;;2026/2027;BRANCO SUMMIT;3047765;118056,25;0;165190;118056,25;167728;PEDRAGON MANAUS;1770,84;1;(691) PDJ, (693) UE1, (705) RFE;  /  /     ;54;19/06/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;CAPLAN GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;119827,09;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB103414;;110876;;2026/2027;BRANCO SUMMIT;3047981;118056,25;0;165190;118056,25;167761;PEDRAGON MANAUS;1770,84;1;(691) PDJ, (693) UE1, (705) RFE;  /  /     ;54;19/06/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;119827,09;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB119602;;110784;;2026/2027;BRANCO SUMMIT;3047468;118056,25;0;165190;118056,25;166864;PEDRAGON MANAUS;1770,84;1;(691) PDJ, (693) UE1, (705) RFE;  /  /     ;55;18/06/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;119827,09;PEDRAGON MANAUS;0;AUTOMÁTICO
PEDRAGON MANAUS;NW MONTANA;NW MONTANA PREM RFE;RFE;9BGEY43T0VB113096;;110422;;2026/2027;PRETO OURO NEGRO;3045510;118771,08;0;166190;118771,08;164097;PEDRAGON MANAUS;1781,57;1;(690) PDB, (693) UE1, (705) RFE;  /  /     ;58;15/06/2026 00:00;;;PEDRAGON MANAUS;200859;ALCO/GASOL;0;Sim;;  /  /     ;VN - VEICULOS  NOVOS;Não;Não;Não;Não;0;FLOOR PLAN - GM;HOLD BACK (GM), (CUSTO) TOP NA VENDA (NOVOS);0;0;0;200859;0;120552,65;PEDRAGON MANAUS;0;AUTOMÁTICO
